"entidad";"nombre";"con";"med";"mad";"pro";"tec";"otr";"bnk"
"SONORA";"CASA DE SALUD CHINOTAHUECA";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD GABRIEL LEYVA";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD GUADALUPE GUAYPARIN";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD JOAQUIN AMARO";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD JOPOPACO";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD EL RECODO";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD EL SIFON";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD EL SIVIRAL";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD TIERRA BLANCA";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD BATAYAQUI";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD SINAHUIZA";1;0;0;0;1;1;0
"SONORA";"CASA DE SALUD HUASAHUARI";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD AGUA BLANCA";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD PAREDONCITO";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD CAMAHUIROA";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD SAHUARAL";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD LAS AGUILAS";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD BACHOMOJAQUI";1;0;0;0;0;1;0
"SONORA";"YOCOJIHUA";0;0;0;0;0;0;0
"SONORA";"CASA DE SALUD GUAJARAY";1;0;0;0;1;1;0
"SONORA";"CASA DE SALUD BABOYAHUI";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD COROHUI";1;0;0;0;0;1;0
"SONORA";"CASA DE SALUD HUICOCHIC";1;0;0;0;1;1;0
"SONORA";"CENTRO DE SALUD URBANO Y ESTABILIZACION DE EMPALME";12;0;0;0;0;0;0
"SONORA";"CENTRO DE SALUD URBANO DE VILLA JUAREZ";4;6;2;4;0;1;0
"SONORA";"CENTRO DE SALUD RURAL BASIROA";1;0;1;0;1;0;0
"SONORA";"SERVICIO AMIGABLE ITINERANTE EDUSEX";1;0;0;0;0;0;0
"SONORA";"UNIDAD MEDICA MOVIL CARAVANA DE LA SALUD YAQUI 1";0;1;0;0;0;0;0
"SONORA";"UNIDAD MEDICA MOVIL CARAVANA DE LA SALUD YAQUI 2";0;1;0;0;0;0;0
"SONORA";"UNIDAD MEDICA MOVIL CARAVANA DE LA SALUD ETCHOJOA";0;1;0;0;0;0;0
"SONORA";"UNIDAD MEDICA MOVIL CARAVANA DE LA SALUD HERMOSILLO 2";0;1;0;0;0;0;0
"SONORA";"CENTRO DE SALUD POBLADO MIGUEL ALEMAN II";6;3;2;4;1;6;0
"SONORA";"CENTRO DE SALUD URBANO OBREGON SUR";4;4;3;0;2;6;0
"SONORA";"CENTRO DE SALUD URBANO HUATABAMPO";8;9;2;4;10;7;0
"SONORA";"CENTRO DE SALUD URBANO OBREGON NORTE";6;5;2;1;2;6;0
"SONORA";"CENTRO DE SALUD URBANO NAVOJOA ORIENTE";6;7;2;2;0;1;0
"SONORA";"CENTRO DE SALUD URBANO NOGALES";5;6;2;1;1;11;0
"SONORA";"CAPASITS NOGALES";4;2;0;4;0;4;0
"SONORA";"CENTRO DE SALUD RURAL MESA COLORADA";2;2;0;0;0;0;0
"SONORA";"CASA DE SALUD MI PATRIA ES PRIMERO";1;0;0;0;0;1;0
"SONORA";"CENTRO DE SALUD URBANO CABORCA";10;9;7;2;3;21;0
"SONORA";"CENTRO DE SALUD URBANO SAN LUIS RIO COLORADO";8;9;5;2;2;7;0
"SONORA";"UNIDAD DE ATENCION INTEGRAL A LAS ADICCIONES DEL ESTADO DE SONORA  (UNAIDES-OBREGON)";7;4;1;12;0;7;0
"SONORA";"CARAVANA TIPO II CD OBREGON 1";1;2;0;0;0;1;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES HERMOSILLO I SUR";2;1;2;3;0;2;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES HERMOSILLO II NORTE";2;1;2;5;0;2;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CAJEME I NORTE";2;0;0;5;0;1;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CAJEME II SUR";2;0;0;4;1;2;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES GUAYMAS";2;0;0;3;0;1;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES NAVOJOA";2;0;1;4;1;1;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CABORCA";2;0;0;3;0;2;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PUERTO PEÑASCO";2;0;1;2;0;2;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SAN LUIS RIO COLORADO";2;0;1;3;0;2;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES NOGALES";2;0;0;3;0;2;0
"SONORA";"CENTRO DE SALUD URBANO LA FLORESTA";6;9;3;6;3;12;0
"SONORA";"CENTRO DE SALUD URBANO GUAYMAS NORTE";6;7;4;1;18;10;0
"SONORA";"CARAVANA TIPO I SANTA ANA";1;1;0;0;1;0;0
"SONORA";"CENTRO INFANTIL PARA EL DESARROLLO NEUROCONDUCTUAL";28;14;2;39;3;11;0
"SONORA";"UNEME-ENFERMEDADES CRONICAS HERMOSILLO";6;1;2;6;0;2;0
"SONORA";"UNEME-ENFERMEDADES CRONICAS OBREGON";6;1;1;3;0;2;0
"SONORA";"CARAVANA TIPO III  CABORCA";2;1;0;0;1;0;0
"SONORA";"CARAVANA TIPO III  NAVOJOA";2;2;0;0;1;0;0
"SONORA";"CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES AGUA PRIETA";2;0;0;3;0;2;0
"SONORA";"CENTRO INTEGRAL DE SALUD MENTAL NAVOJOA (CISAME)";5;3;0;3;1;4;0
"SONORA";"CENTRO INTEGRAL DE SALUD MENTAL HERMOSILLO (CISAME)";8;3;2;5;1;2;0
"SONORA";"CENTRO INTEGRAL DE SALUD MENTAL NOGALES (CISAME)";3;2;0;3;0;2;0
"SONORA";"UNEME-ENFERMEDADES CRONICAS CABORCA";10;1;1;5;0;5;0
"SONORA";"UNEME-ENFERMEDADES CRONICAS SAN LUIS RIO COLORADO";6;1;0;2;0;3;0
"SONORA";"UNEME-ENFERMEDADES CRONICAS AGUA PRIETA";5;1;0;1;0;2;0
"SONORA";"UNEME-ENFERMEDADES CRONICAS NOGALES";5;1;0;2;0;0;0
"SONORA";"UNIDAD  DE ESPECIALIDADES MEDICAS DE CIRUGIA AMBULATORIA";2;17;1;2;3;20;0
"SONORA";"CAPASITS OBREGON";5;3;2;4;4;3;0
"TABASCO";"U.M.M. TIPO 0 NO.- 5";1;1;0;0;1;0;0
"TABASCO";"C.S. EL AGUILA";2;1;0;0;1;0;0
"TABASCO";"C.S. APATZINGAN";1;1;0;0;0;0;0
"TABASCO";"C.S. SAN PEDRO";1;1;0;0;0;0;0
"TABASCO";"C.S. EL CAPULIN";1;1;0;0;0;0;0
"TABASCO";"C.S. VILLA QUETZALCOATL";3;2;0;1;2;2;0
"TABASCO";"C.S. MACTUN";1;1;0;0;0;0;0
"TABASCO";"C.S. MULTE";2;1;1;0;1;0;0
"TABASCO";"C.S. NETZAHUALCOYOTL";2;2;0;0;1;0;0
"TABASCO";"C.S. EL PIPILA";1;1;0;0;0;0;0
"TABASCO";"C.S. LA PITA";1;1;0;1;1;0;0
"TABASCO";"CENTRO DE SALUD CON 3 NUCLEOS BASICOS VILLA EL TRIUNFO. BALANCAN. TABASCO.";4;9;0;1;4;6;0
"TABASCO";"C.S. VICENTE GUERRERO";1;1;1;0;0;0;0
"TABASCO";"C.S. CONSTITUCION";1;1;0;0;0;0;0
"TABASCO";"C.S. ARENAL";1;1;0;0;1;0;0
"TABASCO";"C.S. EL PICHI";1;1;0;0;0;0;0
"TABASCO";"C.S. LOPEZ MATEOS";1;1;0;0;0;0;0
"TABASCO";"C.S. EL CHAMIZAL";1;1;0;0;1;0;0
"TABASCO";"C.S. CARDENAS";12;11;2;4;0;7;0
"TABASCO";"C.S. POB. C-11 JOSE MARIA MORELOS Y PAVON";2;1;1;0;0;0;0
"TABASCO";"C.S. POB. C-15 ADOLFO LOPEZ MATEO";1;1;0;0;0;0;0
"TABASCO";"C.S. RA. ARROYO HONDO SANTA TERESA";3;3;0;1;0;0;0
"TABASCO";"C.S. EJ. AZUCENA 2DA. SECC.";2;1;0;0;0;0;0
"TABASCO";"C.S. VILLA Y PUERTO SANCHEZ MAGALLANES";4;5;0;0;2;2;0
"TABASCO";"C.S. POB. C-28";3;4;0;0;0;0;0
"TABASCO";"C.S. POB. C-16 E. ZAPATA";3;3;0;1;0;2;0
"TABASCO";"C.S. VILLA BENITO JUAREZ";4;5;0;0;0;3;0
"TABASCO";"C.S POBLADO C-09 FRANCISCO I. MADERO";2;1;2;0;0;0;0
"TABASCO";"C.S POBLADO CUAUHTEMOCZIN";1;1;0;0;0;0;0
"TABASCO";"C.S. POBLADO C-10";2;2;0;0;0;0;0
"TABASCO";"C.S. RA. ENCRUCIJADA 3RA. SECC.";2;3;0;0;0;0;0
"TABASCO";"C.S. EJ. EL GOLPE";1;1;0;0;0;0;0
"TABASCO";"C.S. POB. IGNACIO GUTIERREZ GOMEZ";3;3;1;0;0;2;0
"TABASCO";"C.S. EJ. HABANERO 1RA. SECC.";3;4;0;0;0;0;0
"TABASCO";"C.S. COL. MELCHOR OCAMPO";3;4;2;0;0;0;0
"TABASCO";"C.S. POB. MIGUEL HIDALGO 2DA. SECC.";4;4;1;0;0;3;0
"TABASCO";"C.S. RA. NARANJEÑO 2DA. SECC.";1;1;0;0;0;0;0
"TABASCO";"C.S. EJ. OJOSHAL";1;1;0;0;0;0;0
"TABASCO";"C.S. POBLADO C-23 VENUSTIANO CARRANZA";1;1;0;0;0;0;0
"TABASCO";"C.S. COL. JACINTO LOPEZ";5;5;1;0;0;1;0
"TABASCO";"C.S. POBLADO C-27 ING. EDUARDO CHAVEZ R.";3;3;1;0;0;0;0
"TABASCO";"C.S. RA. SANTA ANA 1RA. SECC.";2;3;0;0;0;0;0
"TABASCO";"C.S. RA. SANTA ANA 2DA. SECC. B";1;1;0;0;0;0;0
"TABASCO";"C.S. ING. SANTA ROSALIA";3;3;0;0;0;1;0
"TABASCO";"C.S. EJ. SANTUARIO 2DA. SECC.";3;3;0;0;0;0;0
"TABASCO";"C.S. POB. C-29 VICENTE GUERRERO";3;2;2;0;0;0;0
"TABASCO";"C.S. POBLADO C-14 PLUTARCO ELIAS CALLES";1;1;0;0;0;0;0
"TABASCO";"C.S. POBLADO C-20 MIGUEL HIDALGO Y COSTILLA";2;1;0;0;0;1;0
"TABASCO";"C.S. EJ. AZUCENA 4TA. SECC.";1;1;0;0;0;0;0
"TABASCO";"C.S. POBLADO C-22 LIC. JOSE MARIA PINO SUAREZ";2;2;0;0;1;0;0
"TABASCO";"C.S. POBLADO C-17";3;3;1;0;0;0;0
"TABASCO";"CARAVANA TIPO 0 NO.- 4 FRONTERA";0;1;0;0;0;1;0
"TABASCO";"C.S. COL. ALVARO OBREGON";2;2;0;1;1;0;0
"TABASCO";"C. S. RA. BENITO JUAREZ";3;3;0;0;1;0;0
"TABASCO";"C. S. EJ BENITO JUAREZ";1;1;0;0;0;0;0
"TABASCO";"C.S. BOCA DE CHILAPA";1;1;0;0;1;0;0
"TABASCO";"C. S. VILLA CUAUHTEMOC";4;5;1;1;2;1;0
"TABASCO";"C.S. RA. CHICHICASTLE 1A.";2;2;0;0;0;0;0
"TABASCO";"CARAVANA TIPO 0 NO.- 7 CHICHICASTLE";0;1;0;0;0;0;0
"TABASCO";"C. S. RA. CHILAPA M/IZQUIERDA";2;2;0;0;1;1;0
"TABASCO";"C. S. EJ LA ESTRELLA";1;1;0;0;0;0;0
"TABASCO";"C. S. EJ. FELIPE CARRILLO PUERTO";2;2;0;0;0;0;0
"TABASCO";"CENTRO DE SALUD C.S.R.D.1 N.B. POBLADO FCO. I. MADERO CENTLA TABASCO";3;4;0;0;1;0;0
"TABASCO";"C. S. COL GOBERNADOR CRUZ";1;1;0;0;0;0;0
"TABASCO";"C. S. VILLA IGNACIO ALLENDE";4;5;0;0;2;2;0
"TABASCO";"CENTRO DE SALUD R/A JALAPITA 1RA. SECC CENTLA TABASCO";1;1;1;0;1;0;0
"TABASCO";"C. S. RA. LIBERTAD DE ALLENDE";1;1;0;0;0;0;0
"TABASCO";"C.S. EJ. NUEVO CENTLA";1;1;0;0;0;0;0
"TABASCO";"CENTRO DE SALUD POBLADO QUINTIN ARAUZ CENTLA TABASCO";2;4;0;0;1;0;0
"TABASCO";"CARAVANA TIPO 0 NO.- 2 QUINTIN ARAUZ";0;1;0;0;1;0;0
"TABASCO";"C.S. RA. TABASQUILLO 1A.";2;2;0;0;1;0;0
"TABASCO";"CESSA VICENTE GUERRERO";8;21;4;4;4;25;0
"TABASCO";"C. S. EJ LA VICTORIA";1;0;0;0;0;1;0
"TABASCO";"C. S. EJ LA SABANAS";1;1;0;0;0;0;0
"TABASCO";"C. S. RA. LA MIXTECA 2DA.";1;1;0;0;0;0;0
"TABASCO";"CARAVANA TIPO 0 NO.- 8 MIXTECA 2DA.";0;1;0;0;0;0;0
"TABASCO";"C. S. COL. ADOLFO LOPEZ MATEOS";1;1;0;0;1;0;0
"TABASCO";"C. S. EJ CONSTANCIA Y VENECIA";2;2;0;0;1;0;0
"TABASCO";"UNIDAD DE APOYO CREO";4;18;18;1;5;31;0
"TABASCO";"C.S. CARRIZAL";6;5;1;0;3;1;0
"TABASCO";"C.S. SABINA";3;3;0;0;1;1;0
"TABASCO";"C.S. 1RO DE MAYO";5;7;0;0;5;2;0
"TABASCO";"C.S. COL. CASA BLANCA";6;5;0;2;3;3;0
"TABASCO";"CESSA GAVIOTAS";12;19;7;9;10;53;0
"TABASCO";"CESSA TAMULTE DELICIAS";17;23;15;6;13;27;0
"TABASCO";"CESSA TIERRA COLORADA";16;22;16;1;0;39;0
"TABASCO";"CESSA MAXIMILIANO DORANTES";22;36;10;19;21;87;0
"TABASCO";"C.S. ACACHAPAN Y COLMENA 2DA.";2;2;1;0;1;0;0
"TABASCO";"C.S. ACACHAPAN Y COLMENA 5TA.";3;2;0;1;1;1;0
"TABASCO";"C.S. ANACLETO CANABAL 2DA.";3;3;0;0;2;0;0
"TABASCO";"C.S. AZTLAN 1RA.";2;1;0;1;1;0;0
"TABASCO";"C.S. AZTLAN 2DA.";2;1;0;0;0;0;0
"TABASCO";"C.S. BOQUERON 1RA.";3;2;1;0;2;0;0
"TABASCO";"C.S. BUENA VISTA 1RA.";3;4;1;0;2;0;0
"TABASCO";"C.S. BUENA VISTA RIO NUEVO 1RA.";3;3;0;0;1;0;0
"TABASCO";"C.S. BUENA VISTA RIO NUEVO 3RA.";2;2;1;0;0;0;0
"TABASCO";"C.S. CORREGIDORA 1RA.";2;2;0;0;0;0;0
"TABASCO";"C.S. CORREGIDORA 3RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. DOS MONTES";4;3;1;0;2;0;0
"TABASCO";"C.S. GONZALEZ 1RA.";2;2;1;0;1;0;0
"TABASCO";"C.S. GUINEO 1RA.";3;3;1;0;0;0;0
"TABASCO";"C.S. HUASTECA 2DA.";4;2;0;0;1;0;0
"TABASCO";"C.S. IXTACOMITAN 2DA.";3;4;1;0;2;0;0
"TABASCO";"C.S. LA VUELTA";3;2;0;2;0;0;0
"TABASCO";"C.S. JOLOCHERO 2DA.";2;2;0;0;0;1;0
"TABASCO";"C.S. LAZARO CARDENAS 1RA.";2;2;1;1;1;0;0
"TABASCO";"C.S. LAZARO CARDENAS 2DA.";2;2;0;0;0;0;0
"TABASCO";"CESSA LUIS GIL PEREZ";5;6;4;4;3;16;0
"TABASCO";"C.S. MATILLAS 4TA";2;1;0;1;1;0;0
"TABASCO";"C.S. MEDELLIN Y PIGUA 2DA.";2;2;1;0;0;1;0
"TABASCO";"C.S. MEDELLIN Y PIGUA 3RA.";3;3;1;0;1;0;0
"TABASCO";"C.S. MIGUEL HIDALGO 1RA.";6;6;2;12;4;2;0
"TABASCO";"C.S. PABLO L SIDAR";1;1;0;0;0;0;0
"TABASCO";"C.S. CORONEL TRACONIS";3;2;1;0;1;0;0
"TABASCO";"C.S. PLATANO Y CACAO 1RA.";3;3;0;1;2;0;0
"TABASCO";"C.S. PUEBLO NUEVO";4;4;0;0;0;4;0
"TABASCO";"C.S. RIO TINTO 3RA.";2;2;0;0;1;0;0
"TABASCO";"C.S. RIO VIEJO 1RA.";4;5;1;0;3;0;0
"TABASCO";"C.S. VILLA PLAYAS DEL ROSARIO";6;7;3;1;5;2;0
"TABASCO";"C.S. TIERRA AMARILLA 2DA.";1;0;1;0;1;0;0
"TABASCO";"C.S. TORNO LARGO 2DA.";3;2;0;0;0;0;0
"TABASCO";"C.S. VILLA MACULTEPEC";5;4;0;1;2;2;0
"TABASCO";"C.S. TAMULTE DE LAS SABANA";5;6;1;1;3;2;0
"TABASCO";"C.S. LA MANGA 2DA.";2;1;1;0;1;0;0
"TABASCO";"C.S. NUEVA CONSTITUCION";2;2;1;0;0;1;0
"TABASCO";"C.S.U. COMALCALCO";9;14;9;10;8;21;0
"TABASCO";"C.S.U. VILLA ALDAMA";7;6;5;2;1;7;0
"TABASCO";"C.S. ARENA 1RA";2;1;0;0;0;0;0
"TABASCO";"C.S. ARENA 2DA";2;1;0;0;0;0;0
"TABASCO";"C.S. CARLOS GREENE 1RA";5;3;0;1;0;1;0
"TABASCO";"C.S. CUPILCO";6;4;4;1;1;1;0
"TABASCO";"C.S. CHICHICAPA";7;4;4;2;2;1;0
"TABASCO";"C.S. EMILIANO ZAPATA 1RA";3;2;0;0;0;0;0
"TABASCO";"C.S. FCO. I. MADERO 2DA";2;1;0;0;0;0;0
"TABASCO";"C.S. GUAYO 1RA";3;2;0;0;0;0;0
"TABASCO";"C.S. IGNACIO GUTIERREZ GOMEZ";2;1;0;0;0;0;0
"TABASCO";"C.S. ZARAGOZA 1RA.";2;1;0;0;0;0;0
"TABASCO";"C.S. INDEPENDENCIA 2DA";3;2;0;0;0;0;0
"TABASCO";"C.S. JOSE MARIA PINO SUAREZ 1RA.";3;2;0;0;0;0;0
"TABASCO";"C.S. JOSE MARIA PINO SUAREZ 2DA";2;1;0;0;0;0;0
"TABASCO";"C.S. LEON ZARATE 1RA";2;1;1;0;0;0;0
"TABASCO";"C.S.U MIGUEL HIDALGO";7;4;2;2;1;0;0
"TABASCO";"C.S. NORTE 1RA";2;1;0;0;0;0;0
"TABASCO";"C.S. OCCIDENTE";3;3;1;0;0;0;0
"TABASCO";"C.S. ORIENTE 2DA.";2;1;1;0;0;0;0
"TABASCO";"C.S. PATASTAL 1RA";2;1;1;0;0;0;0
"TABASCO";"C.S. PROGRESO TULAR 1RA";2;1;0;0;0;0;0
"TABASCO";"C.S. SARGENTO LOPEZ 1RA";4;3;1;1;0;0;0
"TABASCO";"C.S. SARGENTO LOPEZ 2DA.";2;1;1;0;0;0;0
"TABASCO";"C.S. SUR 2DA";2;1;0;0;0;0;0
"TABASCO";"C.S. ZAPOTAL 2DA";4;3;2;0;1;1;0
"TABASCO";"C.S. ARROYO HONDO 2DA";3;2;0;0;0;0;0
"TABASCO";"C.S. LAZARO CARDENAS 2DA";3;2;0;0;0;0;0
"TABASCO";"C.S.U. CUNDUACAN";9;6;0;2;8;10;0
"TABASCO";"C.S. AMADO GOMEZ";2;2;0;0;0;0;0
"TABASCO";"C.S.U. CARLOS ROVIROSA (TULIPAN)";3;2;1;1;1;1;0
"TABASCO";"C.S. JAHUACTAL (CEIBA 1RA.)";1;1;0;0;0;0;0
"TABASCO";"C.S. CUCUYULAPA";4;4;2;0;2;1;0
"TABASCO";"C.S. CUMUAPA";2;2;0;0;1;0;0
"TABASCO";"C.S. CUMUAPA 2DA.";2;2;0;0;0;0;0
"TABASCO";"C.S. LA CHONITA";1;1;0;0;0;0;0
"TABASCO";"C.S. DOS CEIBAS";1;1;0;0;0;0;0
"TABASCO";"C.S. CARRILLO PUERTO";1;1;0;0;0;0;0
"TABASCO";"C.S. GREGORIO MENDEZ";3;4;2;1;1;0;0
"TABASCO";"C.S. HUIMANGO 1RA.";1;1;0;0;1;0;0
"TABASCO";"C.S. HUIMANGO 2DA.";3;3;1;0;1;0;0
"TABASCO";"C.S. PINO SUAREZ";1;1;0;0;0;1;0
"TABASCO";"C.S. LIBERTAD";3;3;1;0;2;1;0
"TABASCO";"C.S. LA LUCHA";1;1;0;0;0;0;0
"TABASCO";"C.S. MIAHUATLAN 1RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. MONTE GRANDE";1;1;0;0;0;0;0
"TABASCO";"C.S. 11 DE FEBRERO";3;3;0;0;1;1;0
"TABASCO";"C.S. PIEDRA 2DA.";3;2;0;1;1;0;0
"TABASCO";"C.S. PIEDRA 4TA.";1;1;0;0;0;0;0
"TABASCO";"C.S. PLATANO 1RA.";1;1;1;0;0;0;0
"TABASCO";"C.S. RANCHO NUEVO";1;1;0;0;0;0;0
"TABASCO";"C.S. REFORMA";2;2;0;0;1;1;0
"TABASCO";"C.S. TIERRA Y LIBERTAD";1;1;0;0;0;0;0
"TABASCO";"C.S. YOLOXOCHITL 2DA.";1;1;0;0;0;0;0
"TABASCO";"C.S. SANTA LUCIA";1;1;0;0;0;0;0
"TABASCO";"CENTRO DE SALUD CON DOS NUCLEOS BASICOS CHABLE, EMILIANO ZAPATA, TABASCO";4;3;2;2;1;0;0
"TABASCO";"C.S. POCVICUC";1;1;0;0;0;0;0
"TABASCO";"C.S. ALTO AMACOHITE 3A. SECC. RA";1;1;0;0;1;0;0
"TABASCO";"C.S. BLASILLO 1A. SECC. RA.";1;1;0;1;0;0;0
"TABASCO";"C.S. CAOBANAL 1A. RA.";3;2;0;0;0;0;0
"TABASCO";"C.S. EL DESECHO RA.";3;3;2;0;1;0;0
"TABASCO";"C.S. COL. LAS FLORES";1;1;0;0;1;0;0
"TABASCO";"C.S. COL. FRANCISCO MTZ. GAYTAN";1;1;0;0;1;0;0
"TABASCO";"C.S. COL. FRANCISCO RUEDA";2;1;0;0;0;0;0
"TABASCO";"C.S. COL. GUADALUPE VICTORIA";1;1;0;0;0;0;0
"TABASCO";"C.S. HUAPACAL 1A. SECC. RA.";1;1;0;0;1;0;0
"TABASCO";"C.S. IGNACIO GUTIERREZ 3A. SECC. EJ.";2;1;0;0;0;0;0
"TABASCO";"C.S. MACAYO Y NARANJO 2DA. SECC. RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. COL. MANUEL SANCHEZ MARMOL";1;1;0;0;0;0;0
"TABASCO";"C.S. POB. MECATEPEC";2;2;1;0;0;0;0
"TABASCO";"C.S. LOS NARANJOS 1A SECC. RA.";3;3;2;1;0;0;0
"TABASCO";"CENTRO DE SALUD CON 2 NUCLEOS BASICOS OCUAPAN";3;3;1;1;0;1;0
"TABASCO";"C.S. OTRA BANDA 2DA. SECC. EJ.";3;3;0;0;0;0;0
"TABASCO";"C.S. PALO MULATO EJ.";2;2;0;0;0;0;0
"TABASCO";"C.S. PAREDON 1A SECC. RA.";1;0;1;0;0;0;0
"TABASCO";"C.S. PEDREGAL MOCTEZUMA 1A. SECC. EJ.";2;2;0;0;0;0;0
"TABASCO";"C.S. TIERRA NUEVA 3A SECC. RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. PEDREGALITO 1A RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. PEJELAGARTERO PLATAFORMA EJ.";2;2;0;0;0;0;0
"TABASCO";"C.S. VILLA SAN MANUEL";3;2;1;0;1;0;0
"TABASCO";"C.S. TIERRA NUEVA 2A SECC. RA.";2;2;0;0;1;0;0
"TABASCO";"C.S. TRES BOCAS 1A SECC. RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. POB. C-31 GRAL. FRANCISCO VILLA";2;3;1;0;1;0;0
"TABASCO";"C.S. POB. C-32 FCO. TRUJILLO GURRIA";3;2;1;1;0;0;0
"TABASCO";"C.S. POB. C-34 BENITO JUAREZ";3;3;1;0;1;0;0
"TABASCO";"C.S. POBLADO C-40 ERNESTO AGUIRRE COLORADO";3;3;1;0;1;0;0
"TABASCO";"C.S. POBLADO C-41 CARLOS A. MADRAZO";3;3;0;1;0;0;0
"TABASCO";"C.S. CHIMALAPA 2DA. SECC. EJ.";1;1;0;0;0;0;0
"TABASCO";"C.S. LAS PIEDRAS EJ.";1;1;0;0;1;0;0
"TABASCO";"CENTRO DE SALUD CON 1 NUCLEO BASICO PASO DE LA MINA 2DA. SEC.";2;2;1;0;0;0;0
"TABASCO";"C.S. BLASILLO 2A. SECC. EJ.";1;1;0;0;0;0;0
"TABASCO";"C.S. JOSE MARIA MORELOS Y PAVON COL.";1;1;0;0;0;0;0
"TABASCO";"C.S. JOSE MERCEDES GAMAS 1A. COL.";1;1;0;0;0;0;0
"TABASCO";"C.S. PEJELAGARTERO LOS PINOS EJ.";1;1;0;0;0;0;0
"TABASCO";"C.S. POB. C-25 ISIDRO CORTES RUEDA";3;3;1;0;0;0;0
"TABASCO";"C.S. PASO DE LA MINA 1A SECC. RA.";1;1;0;0;0;0;0
"TABASCO";"C.S. ASTAPA";4;3;3;1;1;0;0
"TABASCO";"C.S. COLONIA BENITO GONZALEZ";3;2;0;1;0;0;0
"TABASCO";"C.S. RA. CALICANTO 2DA. SECCION";2;2;0;0;0;0;0
"TABASCO";"C.S. CHIPILINAR 1RA. SECC.";1;0;1;0;0;0;0
"TABASCO";"C.S. FRANCISCO J. SANTAMARIA";2;3;1;1;0;0;0
"TABASCO";"C.S. SAN JUAN EL ALTO";2;2;1;0;0;0;0
"TABASCO";"C.S. SAN MIGUEL AFUERA";2;2;0;0;0;0;0
"TABASCO";"C.S. RA. GUANAL 1RA. SECCION";2;2;0;0;0;0;0
"TABASCO";"C.S. POBLADO AQUILES SERDAN 1RA.SECCION";2;2;0;0;0;0;0
"TABASCO";"C.S. HUACTA TEQUILA 2DA.";1;1;1;0;0;0;0
"TABASCO";"C.S. RA. VICTOR FERNANDEZ MANERO";1;0;1;0;0;0;0
"TABASCO";"C.S.  BENITO JUAREZ 2A.";2;1;0;0;1;0;0
"TABASCO";"C.S.  POB. BOQUIAPA";2;1;1;0;0;0;0
"TABASCO";"C.S. GALEANA 2A.";3;2;1;0;0;0;0
"TABASCO";"C.S.  EJ. IQUINUAPA";4;4;1;0;1;0;0
"TABASCO";"C.S.  VILLA JALUPA";4;3;1;0;2;0;0
"TABASCO";"C.S.  NICOLAS BRAVO";3;2;0;0;0;0;0
"TABASCO";"C.S.  REFORMA 2A.";2;2;1;0;0;0;0
"TABASCO";"C.S.  POB. SOYATACO";4;3;1;0;1;0;0
"TABASCO";"C.S.  TIERRA ADENTRO 1A.";2;1;0;0;0;0;0
"TABASCO";"C.S.  VICENTE GUERRERO 1A.";3;2;1;0;1;0;0
"TABASCO";"C.S.  EJ. AYAPA";3;2;0;0;0;0;0
"TABASCO";"CARAVANA TIPO 0 NO.- 1 ESPERANZA";0;2;0;0;0;0;0
"TABASCO";"C.S. BOCA DE SAN JERONIMO";1;1;0;0;1;0;0
"TABASCO";"C.S. BOCA DE SAN ANTONIO";1;1;0;0;1;0;0
"TABASCO";"C.S. COCOYOLAR";1;1;0;0;0;0;0
